Date,T2M,PRECTOTCORR,WS2M,RH2M,ALLSKY_SFC_SW_DWN
1995-07-25,19.52,0.27,1.65,60.72,21.38
1995-07-26,19.63,0.52,1.52,65.02,20.91
1995-07-27,19.63,1.3,1.53,67.49,12.23
1995-07-28,19.58,3.02,1.67,67.95,16.91
1995-07-29,20.44,1.0,1.48,65.98,17.62
1995-07-30,20.71,0.13,1.86,64.83,18.82
1995-07-31,20.73,0.0,1.64,60.15,17.96
1995-08-01,19.95,0.0,1.64,57.5,21.72
1995-08-02,18.93,0.02,1.85,57.94,17.91
1995-08-03,19.7,0.09,1.57,60.27,23.83
1995-08-04,20.01,0.03,1.94,59.92,18.52
1995-08-05,19.88,0.14,1.78,62.05,18.58
1995-08-06,20.9,0.8,1.68,60.68,20.91
1995-08-07,20.83,0.01,2.03,57.26,21.94
1995-08-08,20.2,0.0,2.2,56.68,18.95
1995-08-09,20.46,0.0,1.67,55.65,21.18
1995-08-10,21.85,0.13,1.47,50.5,21.01
1995-08-11,21.46,0.0,1.62,50.69,21.15
1995-08-12,21.07,0.02,1.79,53.63,21.35
1995-08-13,20.93,0.22,1.84,55.21,18.25
1995-08-14,20.67,0.42,1.96,56.74,13.24
1995-08-15,20.06,0.05,2.15,57.26,16.77
1995-08-16,20.09,0.04,2.01,54.7,20.11
1995-08-17,19.96,0.84,2.1,57.22,19.12
1995-08-18,20.73,0.78,2.3,57.7,17.71
1995-08-19,20.79,0.06,2.58,54.18,20.04
1995-08-20,20.68,2.23,2.37,58.37,22.15
1995-08-21,20.58,3.33,2.1,66.79,21.01
1995-08-22,21.4,0.01,1.81,59.84,22.7
1995-08-23,21.12,0.0,1.68,49.22,23.69
1995-08-24,20.12,0.0,1.99,45.15,24.96
1995-08-25,19.5,0.0,2.08,40.89,24.56
1995-08-26,19.97,0.0,1.88,46.01,24.08
1995-08-27,20.62,0.0,1.81,47.15,23.56
1995-08-28,21.02,0.0,1.92,47.97,21.25
1995-08-29,21.13,0.03,1.85,49.14,20.95
1995-08-30,21.82,0.03,1.69,47.42,20.91
1995-08-31,22.02,0.01,1.69,45.57,20.98
1995-09-01,21.89,0.0,1.67,43.07,19.28
1995-09-02,22.1,0.02,1.58,44.48,18.6
1995-09-03,22.9,0.12,1.31,48.94,19.03
1995-09-04,22.31,0.13,0.88,54.38,15.63
1995-09-05,22.0,0.31,1.41,56.07,19.36
1995-09-06,22.37,1.09,1.56,51.93,14.79
1995-09-07,20.23,0.35,1.91,56.89,20.31
1995-09-08,21.54,0.03,1.83,59.96,17.6
1995-09-09,22.06,0.88,1.64,63.49,18.16
1995-09-10,21.79,5.73,1.45,66.18,15.57
1995-09-11,21.58,8.3,1.57,68.01,12.36
1995-09-12,20.01,3.2,1.88,74.05,14.88
1995-09-13,18.56,6.44,1.53,74.96,15.38
1995-09-14,20.01,8.78,1.77,70.96,14.55
1995-09-15,20.06,1.73,2.01,70.19,18.63
1995-09-16,20.66,0.25,2.06,59.61,23.58
1995-09-17,20.5,3.37,1.89,63.34,24.21
1995-09-18,20.02,2.43,1.74,68.73,21.66
1995-09-19,20.9,0.82,1.81,64.39,20.02
1995-09-20,20.32,1.61,2.31,66.19,18.59
1995-09-21,20.22,0.09,2.0,64.48,25.32
1995-09-22,19.75,0.0,2.15,55.38,26.61
1995-09-23,19.91,0.0,1.74,47.81,27.83
1995-09-24,20.96,0.29,1.7,50.51,24.05
1995-09-25,21.97,0.69,1.56,53.92,18.6
1995-09-26,21.3,1.36,1.66,64.82,17.7
1995-09-27,21.42,0.55,1.3,66.1,16.13
1995-09-28,21.27,1.87,1.27,68.14,13.58
1995-09-29,20.34,5.94,1.41,73.2,18.94
1995-09-30,21.67,0.2,1.5,65.56,19.2
1995-10-01,20.92,0.72,1.49,67.43,19.5
1995-10-02,20.55,5.06,1.44,72.06,19.53
1995-10-03,19.36,3.05,1.0,76.63,15.42
1995-10-04,19.6,1.86,1.5,74.07,16.2
1995-10-05,19.61,0.48,1.65,73.98,18.88
1995-10-06,20.3,2.18,1.75,70.65,15.15
1995-10-07,20.19,2.46,1.73,73.0,17.74
1995-10-08,20.6,2.25,1.62,70.16,19.8
1995-10-09,20.94,3.7,1.66,68.79,18.6
1995-10-10,19.65,3.81,1.2,75.31,19.15
1995-10-11,20.28,1.48,1.3,74.27,20.34
1995-10-12,20.75,0.88,1.17,71.04,22.3
1995-10-13,21.19,0.74,1.65,68.45,13.55
1995-10-14,20.67,1.87,1.61,70.69,19.98
1995-10-15,20.03,3.03,1.46,73.04,17.83
1995-10-16,19.36,7.68,1.88,77.64,21.14
1995-10-17,19.55,4.17,1.71,76.58,12.63
1995-10-18,19.72,3.04,1.54,73.68,19.79
1995-10-19,20.57,1.61,1.43,70.8,23.17
1995-10-20,20.22,3.67,1.68,72.24,19.28
1995-10-21,20.38,1.74,1.51,70.74,12.56
1995-10-22,19.01,5.32,1.06,80.6,13.74
1995-10-23,19.75,0.94,1.48,74.24,15.49
1995-10-24,20.06,2.24,1.53,74.48,12.32
1995-10-25,20.1,0.56,1.5,71.37,20.29
1995-10-26,20.65,1.27,1.5,70.47,21.89
1995-10-27,20.55,0.26,1.59,70.47,21.29
1995-10-28,20.56,1.12,1.54,69.92,21.26
1995-10-29,20.18,1.99,1.44,72.59,20.33
1995-10-30,18.89,5.28,1.84,77.71,16.05
1995-10-31,19.64,1.99,1.83,65.64,15.45
1995-11-01,20.38,0.23,1.92,64.66,18.95
1995-11-02,20.46,1.77,1.63,70.06,21.13
1995-11-03,18.95,10.16,1.68,82.15,15.29
1995-11-04,19.32,6.76,1.79,76.95,9.0
1995-11-05,20.08,2.9,1.71,72.75,22.53
1995-11-06,20.14,2.88,1.61,69.31,21.83
1995-11-07,19.5,2.89,1.68,71.26,16.69
1995-11-08,19.3,2.52,1.59,75.43,15.21
1995-11-09,19.84,0.41,1.44,72.22,21.08
1995-11-10,20.5,0.95,1.47,70.24,18.32
1995-11-11,20.68,0.63,1.44,71.71,19.42
1995-11-12,21.2,0.18,1.49,67.36,22.97
1995-11-13,20.49,0.69,1.12,71.48,17.43
1995-11-14,20.38,0.34,1.61,68.64,13.29
1995-11-15,19.52,2.65,1.56,68.13,18.82
1995-11-16,20.2,1.8,1.65,67.44,23.03
1995-11-17,20.96,0.52,1.3,69.58,22.08
1995-11-18,20.86,0.74,1.31,71.37,21.11
1995-11-19,19.68,1.06,1.12,75.88,19.45
1995-11-20,21.47,1.05,1.44,67.86,17.8
1995-11-21,20.25,3.19,1.48,75.86,16.08
1995-11-22,19.9,2.66,1.33,76.63,16.57
1995-11-23,21.06,1.28,1.4,68.16,18.54
1995-11-24,21.2,1.63,1.05,71.16,17.78
1995-11-25,20.4,1.25,1.16,75.4,20.42
1995-11-26,20.28,0.25,1.3,75.01,20.83
1995-11-27,19.91,4.23,1.58,77.08,20.4
1995-11-28,19.58,14.85,1.35,77.23,13.83
1995-11-29,19.69,21.06,1.46,79.35,20.45
1995-11-30,19.29,10.67,1.25,80.76,14.76
1995-12-01,19.16,3.49,1.36,76.82,15.98
1995-12-02,19.14,0.81,1.67,76.03,15.12
1995-12-03,19.29,1.7,1.66,73.38,20.29
1995-12-04,19.48,2.0,1.67,71.68,18.28
1995-12-05,20.15,0.45,1.35,68.26,21.94
1995-12-06,20.25,0.31,1.56,67.12,23.54
1995-12-07,20.9,0.61,1.53,67.07,23.24
1995-12-08,20.58,1.22,1.41,69.74,21.44
1995-12-09,19.95,1.09,1.57,71.06,18.96
1995-12-10,18.48,0.94,1.23,78.03,20.55
1995-12-11,20.73,0.34,1.66,66.28,20.84
1995-12-12,20.04,0.36,1.77,63.64,22.5
1995-12-13,19.4,2.15,1.82,64.74,17.9
1995-12-14,19.96,2.51,1.7,65.73,22.42
1995-12-15,20.34,1.61,1.54,67.89,22.29
1995-12-16,19.84,3.83,1.24,71.79,19.54
1995-12-17,18.66,2.68,1.0,80.76,12.45
1995-12-18,19.08,6.2,1.14,79.71,9.49
1995-12-19,19.24,1.99,1.16,78.11,12.31
1995-12-20,19.84,0.78,1.01,72.71,20.96
1995-12-21,20.91,1.27,1.32,70.91,19.27
1995-12-22,20.73,1.69,1.2,70.01,23.98
1995-12-23,19.77,3.52,1.15,74.64,14.12
1995-12-24,20.1,1.26,1.27,71.93,9.05
1995-12-25,18.64,7.75,0.88,81.52,15.76
1995-12-26,18.7,8.09,0.79,81.94,13.22
1995-12-27,18.95,5.47,1.04,78.37,22.56
1995-12-28,18.52,4.28,1.16,76.88,16.67
1995-12-29,18.86,12.22,1.31,80.01,17.81
1995-12-30,19.01,3.1,1.12,78.16,22.93
1995-12-31,20.09,0.88,1.09,73.38,22.26
1996-01-01,20.51,0.05,1.37,70.59,21.77
1996-01-02,20.53,0.65,1.43,70.08,20.49
1996-01-03,20.95,0.85,1.42,67.11,20.11
1996-01-04,20.41,0.59,1.11,67.31,23.03
1996-01-05,21.24,0.1,1.22,68.11,11.07
1996-01-06,19.6,4.61,0.64,79.14,15.98
1996-01-07,19.21,2.24,0.9,78.27,19.58
1996-01-08,20.08,1.29,1.15,75.21,19.43
1996-01-09,20.72,2.92,1.12,72.55,19.55
1996-01-10,20.42,3.41,0.99,73.62,22.69
1996-01-11,20.79,6.4,0.67,73.42,19.37
1996-01-12,19.55,11.6,1.02,80.16,13.37
1996-01-13,18.55,5.19,0.75,81.54,21.45
1996-01-14,19.56,3.48,1.29,77.2,17.24
1996-01-15,20.12,2.71,1.18,71.19,16.53
1996-01-16,20.55,0.9,1.44,68.68,21.9
1996-01-17,20.88,0.47,1.57,67.66,21.07
1996-01-18,20.02,2.96,1.36,73.89,17.26
1996-01-19,19.42,0.9,1.23,74.94,12.14
1996-01-20,20.35,0.22,1.26,68.5,20.82
1996-01-21,20.47,1.5,1.54,67.76,20.3
1996-01-22,18.82,4.17,1.15,78.27,17.54
1996-01-23,19.52,3.33,1.03,75.06,21.75
1996-01-24,20.31,2.51,1.22,68.89,14.3
1996-01-25,20.58,0.72,1.02,71.74,14.88
1996-01-26,20.51,1.22,0.91,71.38,20.14
1996-01-27,21.41,2.59,1.49,65.89,21.84
1996-01-28,21.12,8.41,0.87,69.16,15.34
1996-01-29,20.23,4.21,1.04,73.33,16.3
1996-01-30,20.56,0.9,1.13,70.97,22.11
1996-01-31,21.46,1.19,0.72,68.86,14.1
1996-02-01,19.66,1.36,0.67,75.85,21.83
1996-02-02,20.98,0.17,1.27,66.22,22.36
1996-02-03,20.41,2.24,1.09,70.05,14.37
1996-02-04,20.69,0.4,1.01,70.71,13.31
1996-02-05,20.63,1.83,0.69,71.46,15.84
1996-02-06,20.58,5.07,0.69,73.94,16.6
1996-02-07,19.92,17.35,1.12,78.48,15.45
1996-02-08,19.93,0.59,1.38,76.97,11.1
1996-02-09,19.9,2.93,1.14,76.57,20.83
1996-02-10,20.39,2.56,1.2,74.26,19.08
1996-02-11,20.44,0.48,1.27,70.9,18.22
1996-02-12,20.94,1.12,1.31,67.96,18.57
1996-02-13,21.19,1.47,1.24,69.0,12.14
1996-02-14,21.38,0.57,1.13,66.31,25.37
1996-02-15,21.63,2.35,1.33,68.11,13.37
1996-02-16,21.85,3.8,0.97,70.26,24.05
1996-02-17,21.88,4.0,0.62,71.25,17.25
1996-02-18,18.61,24.24,0.69,87.8,13.39
1996-02-19,18.45,10.89,0.55,80.1,12.16
1996-02-20,19.81,3.0,1.43,73.84,23.59
1996-02-21,20.75,1.15,1.24,70.08,20.77
1996-02-22,21.38,2.25,0.85,71.78,24.01
1996-02-23,21.47,6.27,0.85,69.16,10.24
1996-02-24,20.32,14.12,1.18,76.58,17.88
1996-02-25,20.01,1.51,1.2,79.39,20.02
1996-02-26,19.97,3.24,1.16,77.18,17.25
1996-02-27,19.61,6.71,1.15,76.25,20.53
1996-02-28,19.55,7.27,1.4,76.92,12.41
1996-02-29,19.98,6.71,1.19,75.42,22.19
1996-03-01,19.95,14.75,1.31,76.54,15.65
1996-03-02,20.29,1.44,1.41,72.39,21.25
1996-03-03,20.43,2.24,1.62,69.93,22.85
1996-03-04,21.17,2.41,1.7,67.32,20.1
1996-03-05,21.28,3.16,1.67,67.33,19.23
1996-03-06,21.43,3.79,1.33,69.27,19.88
1996-03-07,21.19,3.49,1.45,72.82,21.53
1996-03-08,21.11,7.67,1.35,73.21,18.47
1996-03-09,21.1,5.83,1.06,75.17,18.7
1996-03-10,21.26,7.08,1.14,75.42,18.86
1996-03-11,21.89,4.08,1.15,72.64,24.16
1996-03-12,22.07,4.42,1.15,73.92,19.13
1996-03-13,21.15,2.42,0.97,78.05,12.96
1996-03-14,20.5,2.27,1.26,77.55,16.45
1996-03-15,21.03,4.0,0.88,72.86,21.92
1996-03-16,20.96,5.38,1.0,74.7,19.09
1996-03-17,20.92,8.25,0.95,78.02,12.16
1996-03-18,20.3,26.77,0.81,80.76,17.49
1996-03-19,19.78,15.51,1.17,82.39,20.69
1996-03-20,19.67,16.4,1.01,82.35,13.87
1996-03-21,20.09,11.85,0.98,80.03,24.08
1996-03-22,19.91,3.35,1.08,80.28,19.01
1996-03-23,19.71,6.45,1.0,80.99,10.33
1996-03-24,18.69,11.07,0.86,86.42,16.04
1996-03-25,18.99,5.4,0.98,85.52,16.08
1996-03-26,19.38,9.47,1.1,83.02,17.11
1996-03-27,18.75,2.25,1.29,86.73,16.26
1996-03-28,20.31,1.4,0.98,77.84,22.9
1996-03-29,19.37,2.93,1.28,83.28,16.21
1996-03-30,19.84,5.72,1.13,81.04,22.41
1996-03-31,19.49,8.25,0.76,84.23,16.25
1996-04-01,18.7,4.25,1.13,84.25,15.58
1996-04-02,18.98,2.02,0.93,84.31,16.3
1996-04-03,19.98,0.56,0.87,78.66,19.14
1996-04-04,19.86,2.12,1.09,79.63,17.58
1996-04-05,20.39,2.69,0.83,78.62,20.4
1996-04-06,20.13,9.19,1.17,81.17,21.89
1996-04-07,19.46,5.19,1.15,82.77,15.48
1996-04-08,18.89,9.22,1.57,85.53,16.87
1996-04-09,19.17,8.6,1.32,83.66,20.41
1996-04-10,19.45,2.26,1.15,81.52,17.94
1996-04-11,19.5,0.24,1.23,80.17,21.33
1996-04-12,19.38,1.51,1.47,81.93,19.47
1996-04-13,19.13,3.82,1.73,83.22,19.01
1996-04-14,19.66,2.78,1.76,81.28,16.32
1996-04-15,19.64,6.91,1.85,82.51,17.4
1996-04-16,19.05,5.3,1.78,84.92,15.62
1996-04-17,19.9,2.55,1.43,81.35,20.57
1996-04-18,19.14,3.58,1.44,84.53,14.9
1996-04-19,18.45,2.2,1.23,86.69,15.0
1996-04-20,19.21,2.03,1.45,80.98,21.57
1996-04-21,19.45,0.35,1.66,77.07,19.1
1996-04-22,19.19,0.25,1.48,75.28,20.06
1996-04-23,19.33,0.28,1.61,74.83,21.84
1996-04-24,19.42,2.44,1.55,74.15,21.88
1996-04-25,18.88,7.98,1.34,82.34,18.55
1996-04-26,19.01,5.58,1.45,83.82,10.41
1996-04-27,18.77,7.32,1.51,85.39,14.62
1996-04-28,18.71,3.19,1.52,84.55,17.53
1996-04-29,18.99,1.72,1.42,82.09,17.62
1996-04-30,19.55,0.65,1.43,78.8,21.32
1996-05-01,19.34,2.97,1.55,81.09,13.22
1996-05-02,19.04,3.41,1.58,83.4,17.61
1996-05-03,19.55,6.75,1.37,83.24,17.49
1996-05-04,19.44,9.81,1.37,84.83,19.47
1996-05-05,18.69,9.13,1.1,88.17,16.82
1996-05-06,19.45,10.53,1.22,83.51,18.15
1996-05-07,19.02,9.69,1.19,84.56,14.46
1996-05-08,18.61,2.97,1.34,80.05,17.09
1996-05-09,18.68,0.31,1.36,78.04,18.68
1996-05-10,18.7,0.45,1.39,80.87,18.3
1996-05-11,18.26,2.86,1.28,81.85,19.06
1996-05-12,19.22,2.24,1.35,80.72,18.11
1996-05-13,18.91,6.41,1.36,84.51,17.22
1996-05-14,18.89,3.43,1.42,81.97,20.41
1996-05-15,18.69,3.79,1.39,84.25,18.56
1996-05-16,18.49,2.58,1.47,82.13,13.45
1996-05-17,18.75,3.11,1.52,82.65,19.04
1996-05-18,18.77,3.67,1.33,80.6,16.19
1996-05-19,18.54,6.45,1.24,82.25,13.28
1996-05-20,18.19,4.88,1.4,84.41,16.2
1996-05-21,18.1,26.55,1.4,86.33,10.74
1996-05-22,18.35,6.14,1.46,84.53,13.44
1996-05-23,18.78,10.08,1.58,85.19,12.57
1996-05-24,18.42,31.44,1.52,88.53,17.6
1996-05-25,18.03,16.08,1.17,88.78,7.47
1996-05-26,18.4,2.56,1.32,85.22,17.31
1996-05-27,18.13,7.41,1.02,85.0,14.27
1996-05-28,18.49,10.52,1.32,83.9,14.38
1996-05-29,17.53,14.22,1.31,84.6,14.83
1996-05-30,16.95,2.2,1.18,79.29,20.39
1996-05-31,17.94,0.08,1.26,77.6,16.89
1996-06-01,18.4,0.33,1.29,80.34,15.0
1996-06-02,19.04,1.81,0.94,77.76,17.39
1996-06-03,18.51,0.74,1.21,82.01,13.3
1996-06-04,17.78,0.25,1.43,83.88,13.06
1996-06-05,17.44,0.01,1.45,78.93,10.62
1996-06-06,17.47,0.0,1.27,75.34,16.55
1996-06-07,18.58,0.01,0.95,72.73,17.14
1996-06-08,18.56,0.01,1.09,74.11,16.55
1996-06-09,18.32,0.09,1.26,76.29,5.31
1996-06-10,18.46,0.97,1.12,78.54,17.34
1996-06-11,18.07,2.06,1.07,80.95,17.21
1996-06-12,18.12,3.94,1.11,79.57,17.27
1996-06-13,17.94,4.5,0.98,80.52,14.92
1996-06-14,19.11,0.89,0.78,76.0,14.37
1996-06-15,19.53,0.09,0.74,73.89,16.69
1996-06-16,19.58,0.0,1.0,71.61,20.2
1996-06-17,18.86,0.0,1.35,73.42,17.08
1996-06-18,17.9,0.0,1.34,68.39,21.77
1996-06-19,17.74,0.0,1.43,68.26,18.82
1996-06-20,17.07,0.01,1.38,70.5,22.67
1996-06-21,16.66,0.0,1.55,68.66,20.27
1996-06-22,16.65,0.06,1.5,71.22,14.18
1996-06-23,17.21,0.04,1.39,72.9,15.33
1996-06-24,18.07,0.22,1.24,69.97,17.55
1996-06-25,17.72,0.81,1.11,72.62,8.6
1996-06-26,17.51,3.06,1.08,76.03,10.02
1996-06-27,18.07,3.22,1.36,80.41,13.45
1996-06-28,17.6,4.15,1.8,81.55,9.86
1996-06-29,17.64,1.58,1.78,78.96,12.14
1996-06-30,18.02,0.06,1.64,73.29,15.32
1996-07-01,18.01,0.0,1.07,66.79,20.92
1996-07-02,18.77,0.29,1.14,62.58,19.27
1996-07-03,18.4,0.03,1.46,65.4,19.17
1996-07-04,18.95,0.16,1.32,65.75,15.18
1996-07-05,19.92,0.24,1.04,65.02,18.15
1996-07-06,19.37,0.36,1.01,68.09,14.56
1996-07-07,18.85,1.19,1.21,74.49,21.08
1996-07-08,19.26,0.41,1.44,70.95,18.72
1996-07-09,19.68,0.08,1.43,67.9,19.74
1996-07-10,19.35,0.01,1.22,66.86,19.26
1996-07-11,19.1,0.02,1.13,64.19,14.87
1996-07-12,19.26,0.04,1.14,65.16,8.61
1996-07-13,19.79,0.22,0.99,67.16,18.1
1996-07-14,19.85,0.14,0.93,68.88,12.68
1996-07-15,19.24,11.82,0.92,75.77,15.93
1996-07-16,19.09,6.72,1.16,74.0,6.56
1996-07-17,18.69,0.66,1.44,72.06,14.73
1996-07-18,18.06,0.0,1.51,66.91,14.07
1996-07-19,17.42,0.06,1.49,64.68,15.52
1996-07-20,17.65,0.03,1.45,66.72,16.65
1996-07-21,18.2,0.14,1.37,68.89,14.89
1996-07-22,18.09,0.4,1.4,71.42,17.01
1996-07-23,17.71,0.13,1.75,70.52,11.39
1996-07-24,17.88,0.06,2.02,68.94,19.23
1996-07-25,18.18,0.0,1.53,65.85,19.64
1996-07-26,18.72,0.0,1.22,60.3,23.11
1996-07-27,18.78,0.0,1.35,56.31,21.35
1996-07-28,18.75,0.0,1.38,57.82,23.84
1996-07-29,18.6,0.0,1.52,58.49,21.96
1996-07-30,18.29,0.0,1.29,55.0,21.14
1996-07-31,18.65,0.0,1.14,53.48,25.25
1996-08-01,19.32,0.0,1.25,55.44,23.17
1996-08-02,20.33,0.0,1.41,54.22,23.95
1996-08-03,19.99,0.0,1.52,55.01,21.75
1996-08-04,20.03,0.0,1.53,52.3,21.77
1996-08-05,19.42,0.0,1.55,49.74,24.08
1996-08-06,18.75,0.0,1.47,45.46,25.57
1996-08-07,18.89,0.0,1.65,44.87,23.05
1996-08-08,19.04,0.0,1.76,47.07,24.7
1996-08-09,18.19,0.0,1.81,51.96,23.5
1996-08-10,18.2,0.0,1.55,52.96,26.46
1996-08-11,19.19,0.0,1.26,50.36,24.5
1996-08-12,19.36,0.0,1.57,51.61,24.05
1996-08-13,19.1,0.0,1.7,54.03,24.7
1996-08-14,20.64,2.32,1.27,54.51,21.91
1996-08-15,20.67,0.89,1.45,60.96,14.69
1996-08-16,20.79,1.81,1.39,63.02,18.13
1996-08-17,19.78,1.96,1.3,69.24,18.68
1996-08-18,19.17,7.39,1.05,71.39,13.53
1996-08-19,18.17,7.83,1.22,75.53,11.7
1996-08-20,18.93,14.48,1.36,74.54,10.12
1996-08-21,19.51,7.3,1.17,73.2,12.56
1996-08-22,19.0,6.62,1.4,75.65,12.6
1996-08-23,19.12,2.15,1.63,69.72,21.91
1996-08-24,19.29,0.05,1.67,62.5,19.82
1996-08-25,19.45,0.45,1.45,61.4,19.98
1996-08-26,19.53,1.43,1.32,62.97,20.61
1996-08-27,20.29,0.99,1.4,63.83,19.7
1996-08-28,20.63,0.57,1.52,64.28,19.53
1996-08-29,20.17,8.75,1.08,72.11,21.98
1996-08-30,18.47,37.96,1.34,81.43,21.51
1996-08-31,18.91,12.3,1.21,80.1,13.31
1996-09-01,18.66,18.15,0.92,82.79,12.81
1996-09-02,17.52,26.33,1.06,85.96,13.6
1996-09-03,18.37,14.27,0.94,83.75,14.87
1996-09-04,18.9,2.49,1.47,81.69,18.8
1996-09-05,18.5,4.34,1.38,81.77,20.35
1996-09-06,18.97,4.33,1.26,80.3,18.98
1996-09-07,19.63,0.8,1.4,76.53,21.51
1996-09-08,19.9,4.51,1.53,74.32,15.33
1996-09-09,19.71,4.29,1.44,73.84,16.37
1996-09-10,19.21,2.44,1.37,72.93,18.84
1996-09-11,19.68,3.2,1.37,71.49,18.72
1996-09-12,19.41,15.65,1.58,75.99,16.44
1996-09-13,19.66,1.64,1.22,75.94,22.5
1996-09-14,20.24,0.55,1.38,76.18,21.14
1996-09-15,20.11,0.64,1.4,75.94,25.34
1996-09-16,19.37,1.11,1.81,75.57,17.1
1996-09-17,19.43,1.01,1.53,73.7,17.46
1996-09-18,19.52,1.65,1.21,73.12,16.12
1996-09-19,20.42,2.35,1.51,71.83,21.3
1996-09-20,19.76,2.4,1.8,74.61,15.51
1996-09-21,19.72,0.02,1.7,63.53,22.98
1996-09-22,19.94,0.0,1.39,53.2,26.51
1996-09-23,19.39,0.0,1.59,56.22,23.14
1996-09-24,18.78,0.0,1.64,57.26,23.72
1996-09-25,20.05,0.0,1.37,52.82,25.47
1996-09-26,20.49,0.1,1.37,61.12,22.9
1996-09-27,20.4,0.05,1.48,67.65,22.28
1996-09-28,20.58,1.46,1.75,68.21,15.72
1996-09-29,19.22,0.7,1.62,68.31,15.19
1996-09-30,19.62,0.45,1.5,65.78,17.11
1996-10-01,19.66,2.04,1.27,69.26,12.3
1996-10-02,19.94,7.34,0.88,75.35,18.52
1996-10-03,19.46,8.19,1.23,79.89,20.02
1996-10-04,18.48,6.32,1.08,83.42,15.65
1996-10-05,18.88,3.1,1.16,81.01,20.48
1996-10-06,19.5,3.04,1.46,76.9,11.04
1996-10-07,20.01,0.71,1.58,73.63,22.34
1996-10-08,20.42,0.09,1.57,71.86,17.19
1996-10-09,19.64,1.76,1.79,74.44,20.59
1996-10-10,18.84,9.1,1.57,78.15,15.33
1996-10-11,18.79,3.02,1.37,78.3,19.12
1996-10-12,18.95,2.09,1.33,74.84,24.93
1996-10-13,19.36,0.43,1.57,73.06,22.38
1996-10-14,20.08,0.48,1.43,68.49,22.32
1996-10-15,20.66,0.39,1.1,68.37,23.52
1996-10-16,20.7,0.8,1.24,71.11,15.67
1996-10-17,18.93,2.46,1.89,78.92,17.2
1996-10-18,19.71,0.06,1.37,69.64,18.51
1996-10-19,19.81,0.53,1.51,70.86,16.44
1996-10-20,20.47,0.81,1.37,69.81,22.47
1996-10-21,19.62,5.04,1.03,76.66,18.87
1996-10-22,19.3,2.66,1.34,77.12,18.41
1996-10-23,19.22,2.35,1.4,75.95,22.18
1996-10-24,19.54,0.02,1.68,71.75,26.11
1996-10-25,19.95,1.84,1.71,68.22,25.58
1996-10-26,20.06,0.52,1.76,66.39,22.78
1996-10-27,19.01,10.05,1.58,76.22,18.61
1996-10-28,19.92,0.11,1.63,71.47,22.21
1996-10-29,19.99,0.17,1.38,70.16,19.79
1996-10-30,20.5,0.21,1.56,69.34,21.23
1996-10-31,20.8,0.31,1.58,70.21,22.25
1996-11-01,20.6,0.2,1.31,69.24,22.76
1996-11-02,20.19,0.45,1.28,73.11,13.54
1996-11-03,19.45,0.64,1.08,77.88,12.35
1996-11-04,19.24,0.24,1.24,76.81,19.73
1996-11-05,19.93,3.06,1.63,71.5,18.16
1996-11-06,19.43,0.91,1.37,71.55,15.44
1996-11-07,20.24,0.73,1.35,70.24,20.24
1996-11-08,20.24,0.73,1.21,73.05,20.1
1996-11-09,19.24,1.81,1.21,79.57,14.13
1996-11-10,18.21,2.15,1.08,82.6,10.68
1996-11-11,19.1,2.72,1.48,78.43,15.42
1996-11-12,19.37,4.91,1.63,77.71,15.62
1996-11-13,18.93,3.21,1.64,79.79,15.43
1996-11-14,17.62,1.48,1.3,84.7,9.5
1996-11-15,17.76,1.38,1.5,78.57,15.12
1996-11-16,17.11,1.79,1.41,80.99,20.35
1996-11-17,18.6,4.94,1.61,72.4,18.61
1996-11-18,19.73,0.81,1.85,68.4,22.51
1996-11-19,19.68,10.46,1.74,73.18,16.2
1996-11-20,19.24,12.42,1.76,76.72,13.32
1996-11-21,18.9,14.93,1.27,80.79,13.71
1996-11-22,18.18,7.03,1.15,83.51,12.45
1996-11-23,19.03,2.6,1.33,80.53,14.0
1996-11-24,18.91,1.62,1.17,79.57,16.37
1996-11-25,19.37,2.44,1.14,78.56,20.22
1996-11-26,18.69,7.78,1.33,82.46,20.23
1996-11-27,19.06,4.62,1.23,79.98,21.31
1996-11-28,18.53,4.71,1.08,80.75,8.86
1996-11-29,18.35,1.62,1.34,80.64,19.34
1996-11-30,19.12,0.82,1.3,75.81,21.32
1996-12-01,19.38,1.4,1.47,78.59,17.61
1996-12-02,19.08,1.88,1.18,77.8,22.66
1996-12-03,19.66,1.67,1.27,75.96,15.52
1996-12-04,19.17,2.49,1.37,78.12,15.48
1996-12-05,19.71,1.91,1.34,74.65,13.72
1996-12-06,19.62,0.61,1.32,73.07,20.41
1996-12-07,20.09,2.01,1.22,70.72,18.33
1996-12-08,19.84,12.9,1.18,76.95,11.55
1996-12-09,18.88,12.52,1.05,83.22,10.94
1996-12-10,18.75,0.88,1.17,79.64,21.06
1996-12-11,18.78,0.24,1.25,76.9,17.6
1996-12-12,19.27,0.01,1.33,68.72,24.76
1996-12-13,20.41,0.01,1.17,66.7,23.48
1996-12-14,20.65,0.02,1.07,71.3,19.79
1996-12-15,20.71,0.1,1.02,72.35,20.59
1996-12-16,20.21,0.18,1.08,74.34,16.74
1996-12-17,19.99,2.88,0.59,76.37,17.81
1996-12-18,19.77,4.44,0.86,77.49,15.56
1996-12-19,20.36,0.8,1.34,72.34,18.12
1996-12-20,20.61,1.24,1.34,71.38,19.03
1996-12-21,21.05,3.71,1.2,68.89,13.94
