Date,T2M,PRECTOTCORR,WS2M,RH2M,ALLSKY_SFC_SW_DWN
1995-06-26,17.35,0.05,1.54,66.68,16.76
1995-06-27,17.11,0.06,1.32,65.46,17.77
1995-06-28,17.7,0.72,1.02,66.86,15.02
1995-06-29,17.17,4.01,0.94,75.31,15.25
1995-06-30,17.05,0.65,1.33,70.9,15.13
1995-07-01,18.07,0.43,1.43,64.2,13.41
1995-07-02,18.33,0.08,1.13,61.5,16.41
1995-07-03,16.94,0.0,1.58,61.54,17.76
1995-07-04,17.14,0.01,1.46,58.55,20.45
1995-07-05,17.61,4.44,1.27,67.33,16.44
1995-07-06,16.76,6.26,1.73,72.57,12.98
1995-07-07,16.65,2.51,1.79,69.38,11.93
1995-07-08,17.37,0.43,1.37,65.85,17.22
1995-07-09,17.8,0.7,1.2,59.85,19.81
1995-07-10,17.29,2.57,1.17,71.33,15.12
1995-07-11,16.97,0.23,1.59,64.76,16.92
1995-07-12,17.75,0.38,1.31,58.56,16.61
1995-07-13,17.32,1.48,1.81,66.91,17.76
1995-07-14,16.17,0.97,2.16,75.74,14.84
1995-07-15,15.48,0.32,2.02,74.64,18.8
1995-07-16,17.16,0.06,1.36,63.52,16.73
1995-07-17,17.92,0.06,1.2,61.25,19.14
1995-07-18,18.16,0.0,1.55,60.92,22.26
1995-07-19,17.45,0.13,2.07,65.08,15.11
1995-07-20,16.61,0.16,2.29,70.18,16.06
1995-07-21,16.89,0.53,2.1,66.95,23.15
1995-07-22,17.73,2.15,1.63,63.64,20.78
1995-07-23,17.71,2.27,1.75,64.97,16.34
1995-07-24,17.69,0.31,1.54,62.03,19.21
1995-07-25,17.54,0.11,1.79,62.33,20.29
1995-07-26,17.89,0.35,1.52,64.74,20.83
1995-07-27,17.31,0.59,1.73,72.2,7.39
1995-07-28,17.11,0.88,2.15,71.67,16.62
1995-07-29,18.21,0.34,1.74,67.2,17.04
1995-07-30,18.16,1.11,2.0,69.21,19.06
1995-07-31,18.54,0.1,1.5,61.61,19.25
1995-08-01,18.95,0.03,1.5,57.0,19.5
1995-08-02,17.33,0.03,2.2,59.09,16.48
1995-08-03,17.91,0.08,1.75,58.47,21.13
1995-08-04,18.38,0.09,2.03,60.67,18.09
1995-08-05,17.69,0.47,1.83,65.73,16.77
1995-08-06,18.5,2.23,1.72,64.64,21.03
1995-08-07,18.21,0.26,2.45,62.05,19.5
1995-08-08,17.67,0.0,2.44,60.41,20.41
1995-08-09,18.47,0.02,1.68,59.0,20.84
1995-08-10,19.26,0.69,0.93,63.82,19.39
1995-08-11,18.9,0.01,1.68,59.3,19.7
1995-08-12,18.13,0.02,1.69,65.45,20.14
1995-08-13,18.7,0.98,1.83,59.33,15.77
1995-08-14,18.67,0.74,1.96,60.9,10.72
1995-08-15,17.99,0.08,2.26,62.68,18.08
1995-08-16,17.63,0.06,2.18,61.11,21.61
1995-08-17,17.86,0.56,2.3,61.18,19.54
1995-08-18,18.25,0.93,2.45,63.09,19.41
1995-08-19,18.02,0.04,2.9,60.48,21.04
1995-08-20,17.55,0.59,2.71,64.21,21.79
1995-08-21,17.08,3.94,2.39,73.2,20.95
1995-08-22,18.7,0.27,1.91,63.19,22.68
1995-08-23,19.42,0.0,1.91,50.16,22.53
1995-08-24,18.53,0.0,2.38,48.9,26.39
1995-08-25,17.45,0.0,2.6,45.52,25.75
1995-08-26,18.02,0.0,2.09,46.82,25.69
1995-08-27,19.11,0.0,1.88,48.49,20.66
1995-08-28,19.56,0.0,1.72,56.4,19.53
1995-08-29,19.62,0.16,1.66,53.88,19.59
1995-08-30,19.69,0.02,1.22,54.19,19.91
1995-08-31,20.45,0.06,1.42,48.04,19.54
1995-09-01,20.78,0.02,1.44,46.77,18.38
1995-09-02,20.04,0.49,1.34,55.49,17.46
1995-09-03,18.96,3.93,1.06,66.39,17.43
1995-09-04,18.2,0.57,0.94,69.38,17.74
1995-09-05,18.08,2.71,1.46,70.3,14.26
1995-09-06,18.37,0.95,1.58,61.57,14.49
1995-09-07,18.08,0.31,2.2,65.32,19.32
1995-09-08,19.56,0.07,1.51,61.85,18.79
1995-09-09,19.01,3.02,1.43,70.92,14.24
1995-09-10,17.8,15.75,1.3,79.39,14.13
1995-09-11,18.24,28.92,1.74,74.32,10.56
1995-09-12,17.01,10.91,1.06,80.49,14.54
1995-09-13,16.47,4.29,1.87,77.06,18.15
1995-09-14,17.58,7.63,1.77,73.49,16.0
1995-09-15,17.3,5.83,2.18,76.33,18.46
1995-09-16,18.42,0.88,2.25,64.02,21.66
1995-09-17,18.37,0.8,1.95,64.92,23.6
1995-09-18,17.61,1.65,1.52,73.63,16.49
1995-09-19,18.97,0.9,1.96,66.21,18.14
1995-09-20,17.67,2.16,2.45,73.7,17.03
1995-09-21,18.15,0.09,2.35,64.75,23.28
1995-09-22,17.97,0.0,2.63,54.67,25.87
1995-09-23,18.51,0.0,1.9,45.03,26.2
1995-09-24,19.18,0.47,1.85,47.81,23.91
1995-09-25,19.54,1.13,1.45,57.8,17.38
1995-09-26,18.37,0.72,1.43,72.07,19.04
1995-09-27,18.38,5.78,0.88,70.83,17.46
1995-09-28,18.51,13.53,0.93,73.88,14.54
1995-09-29,17.58,17.21,1.04,78.99,20.24
1995-09-30,17.81,12.71,1.25,78.02,16.15
1995-10-01,17.92,3.66,1.12,75.29,14.44
1995-10-02,17.91,8.01,0.8,76.05,16.9
1995-10-03,16.18,4.63,0.91,82.14,13.46
1995-10-04,16.74,6.63,1.14,79.26,15.81
1995-10-05,16.45,1.94,1.4,79.42,17.85
1995-10-06,17.62,6.66,1.55,76.79,14.98
1995-10-07,17.22,3.54,1.76,82.16,19.51
1995-10-08,17.56,5.17,1.44,79.75,21.66
1995-10-09,17.93,4.92,1.48,76.65,18.89
1995-10-10,16.83,2.42,1.37,81.78,23.59
1995-10-11,17.17,0.32,1.36,81.4,18.92
1995-10-12,17.69,2.28,1.01,79.48,19.14
1995-10-13,18.22,3.01,1.34,77.34,16.44
1995-10-14,18.07,3.87,1.43,77.23,21.66
1995-10-15,17.16,2.59,1.19,79.56,15.75
1995-10-16,17.11,1.99,1.53,82.23,17.89
1995-10-17,17.4,2.18,1.4,80.19,16.22
1995-10-18,17.3,3.77,1.45,79.9,18.86
1995-10-19,18.24,2.92,1.31,75.32,20.94
1995-10-20,17.57,5.99,1.44,80.51,19.24
1995-10-21,17.66,2.91,1.39,78.1,15.07
1995-10-22,16.82,6.44,1.1,86.01,14.31
1995-10-23,17.01,3.46,1.43,81.5,15.34
1995-10-24,16.94,4.86,1.23,83.07,14.26
1995-10-25,17.4,1.93,1.13,79.6,17.16
1995-10-26,17.2,1.48,1.29,80.32,22.34
1995-10-27,17.63,1.15,1.36,79.39,21.5
1995-10-28,17.84,2.3,1.17,76.72,20.81
1995-10-29,16.8,4.3,1.33,82.23,18.48
1995-10-30,16.54,3.94,1.32,81.84,16.03
1995-10-31,17.15,1.78,2.07,70.73,17.86
1995-11-01,18.09,0.14,2.0,68.42,17.91
1995-11-02,18.11,1.15,1.3,76.34,19.9
1995-11-03,17.62,7.44,1.71,79.36,15.08
1995-11-04,17.54,4.09,1.91,76.04,10.15
1995-11-05,17.95,1.63,1.8,78.56,20.17
1995-11-06,18.6,0.93,1.72,70.73,18.44
1995-11-07,16.89,1.82,1.42,80.6,18.47
1995-11-08,17.1,0.82,1.52,78.76,14.46
1995-11-09,17.6,0.23,1.31,75.18,21.43
1995-11-10,18.23,2.07,1.38,74.38,18.35
1995-11-11,18.05,0.22,1.38,76.34,16.76
1995-11-12,18.22,0.32,1.13,75.75,22.16
1995-11-13,17.05,2.44,1.02,81.42,17.14
1995-11-14,17.21,0.7,1.47,77.17,14.17
1995-11-15,17.62,1.19,1.55,72.16,15.16
1995-11-16,18.0,1.94,1.47,72.17,22.15
1995-11-17,18.47,0.87,1.18,73.69,21.86
1995-11-18,17.93,2.87,0.71,79.31,18.36
1995-11-19,17.39,2.2,0.84,81.17,18.1
1995-11-20,18.75,1.85,1.14,73.61,19.71
1995-11-21,18.22,1.52,1.23,78.43,16.89
1995-11-22,18.48,4.7,1.15,75.64,16.13
1995-11-23,18.43,5.86,0.81,75.77,18.76
1995-11-24,18.2,5.73,0.87,78.67,18.97
1995-11-25,17.26,10.86,0.82,86.22,20.19
1995-11-26,17.09,0.94,1.17,83.4,16.97
1995-11-27,17.59,10.69,1.68,82.16,19.62
1995-11-28,17.68,6.61,1.31,77.47,15.79
1995-11-29,17.76,12.08,1.49,78.8,20.48
1995-11-30,17.57,12.78,1.17,79.05,17.86
1995-12-01,17.15,5.95,1.29,80.28,12.15
1995-12-02,17.34,0.6,1.9,79.0,16.54
1995-12-03,17.58,1.13,2.03,74.03,18.29
1995-12-04,17.3,2.8,1.67,75.97,19.51
1995-12-05,17.8,3.45,1.41,74.88,17.82
1995-12-06,18.2,1.36,1.37,72.54,21.3
1995-12-07,18.32,3.42,1.29,74.31,21.35
1995-12-08,17.76,3.63,1.07,76.89,19.65
1995-12-09,17.17,1.36,1.51,79.19,17.86
1995-12-10,17.41,4.79,1.31,76.99,16.23
1995-12-11,18.94,0.89,1.62,67.88,19.34
1995-12-12,18.21,0.87,1.69,68.0,21.45
1995-12-13,17.68,0.99,1.96,67.99,16.49
1995-12-14,17.79,2.54,1.95,69.37,20.28
1995-12-15,18.13,0.54,1.62,68.93,18.9
1995-12-16,18.05,16.61,1.41,73.82,16.16
1995-12-17,16.57,11.29,1.18,86.26,11.16
1995-12-18,16.86,12.36,1.16,83.27,10.42
1995-12-19,16.86,3.47,1.21,83.35,14.92
1995-12-20,17.34,5.28,1.0,78.61,18.08
1995-12-21,17.43,9.07,1.57,82.13,20.68
1995-12-22,17.46,4.31,1.29,81.0,21.49
1995-12-23,16.94,7.9,1.33,83.01,17.18
1995-12-24,16.78,4.41,1.52,83.16,14.78
1995-12-25,15.85,11.98,1.0,88.13,16.57
1995-12-26,16.66,7.05,0.96,85.57,12.22
1995-12-27,17.28,5.57,1.0,79.45,16.89
1995-12-28,16.59,9.3,1.31,83.19,16.4
1995-12-29,16.22,10.66,1.5,87.53,14.07
1995-12-30,16.66,5.34,1.32,81.89,21.72
1995-12-31,17.14,6.49,1.21,81.5,17.45
1996-01-01,17.43,0.24,1.59,79.46,20.41
1996-01-02,18.17,0.05,1.49,75.36,19.27
1996-01-03,19.05,0.12,1.44,69.05,21.44
1996-01-04,18.11,0.12,1.2,72.34,24.15
1996-01-05,17.61,0.03,1.7,79.38,14.16
1996-01-06,16.65,6.49,1.04,86.01,12.53
1996-01-07,17.28,7.44,0.85,80.46,17.15
1996-01-08,17.79,6.6,1.21,79.62,19.41
1996-01-09,17.48,10.49,1.15,81.2,18.86
1996-01-10,17.07,6.63,1.21,81.82,21.13
1996-01-11,17.01,9.58,1.09,84.04,14.54
1996-01-12,16.02,11.99,1.59,87.98,14.7
1996-01-13,16.0,6.69,0.89,84.44,20.42
1996-01-14,16.92,9.24,1.7,82.74,16.83
1996-01-15,17.06,5.83,1.27,78.49,14.73
1996-01-16,16.94,3.28,1.48,80.98,18.85
1996-01-17,17.91,5.57,1.71,74.94,17.2
1996-01-18,17.94,3.64,1.52,77.79,18.95
1996-01-19,17.98,1.29,1.28,74.67,11.08
1996-01-20,17.79,3.68,1.45,74.58,20.96
1996-01-21,17.34,2.45,1.66,77.26,21.71
1996-01-22,16.19,3.35,1.14,84.46,20.21
1996-01-23,17.38,1.79,1.15,77.59,18.16
1996-01-24,16.88,11.87,1.22,80.08,15.81
1996-01-25,17.38,7.68,1.07,79.76,16.73
1996-01-26,17.75,12.67,0.88,75.59,22.96
1996-01-27,17.64,11.07,1.5,79.17,20.49
1996-01-28,17.39,10.29,1.03,80.28,16.88
1996-01-29,17.41,7.65,1.15,78.69,12.82
1996-01-30,17.29,5.92,1.16,78.92,16.57
1996-01-31,18.17,1.73,0.8,76.16,15.9
1996-02-01,16.77,0.62,1.3,79.84,15.52
1996-02-02,17.82,0.12,1.47,73.1,24.12
1996-02-03,17.6,0.6,1.22,75.71,17.0
1996-02-04,18.02,0.31,0.95,75.81,11.0
1996-02-05,17.8,3.95,0.9,77.48,15.76
1996-02-06,16.62,6.63,1.13,86.35,15.2
1996-02-07,16.36,12.91,1.41,84.43,13.92
1996-02-08,17.29,0.53,1.41,81.95,10.73
1996-02-09,17.71,0.73,1.43,77.3,22.22
1996-02-10,18.01,1.85,1.55,75.08,17.3
1996-02-11,18.13,6.22,1.41,73.42,14.01
1996-02-12,18.33,9.77,1.25,74.54,14.5
1996-02-13,18.62,5.73,1.19,74.35,13.02
1996-02-14,17.53,7.67,1.37,79.78,22.04
1996-02-15,17.87,9.7,1.59,79.64,12.44
1996-02-16,18.36,9.11,1.29,79.71,19.5
1996-02-17,17.72,13.49,0.9,82.04,17.76
1996-02-18,16.04,24.59,1.36,88.09,12.99
1996-02-19,16.1,8.1,0.84,85.01,7.62
1996-02-20,17.48,2.17,1.59,77.21,20.33
1996-02-21,18.77,4.71,1.27,71.15,19.73
1996-02-22,18.89,11.17,1.12,73.08,21.09
1996-02-23,18.29,19.54,0.81,78.9,12.9
1996-02-24,17.47,9.28,1.3,82.49,16.06
1996-02-25,17.96,0.47,1.29,78.65,18.74
1996-02-26,17.44,10.78,1.19,80.73,22.13
1996-02-27,17.49,17.12,1.07,80.64,15.52
1996-02-28,17.51,10.0,1.37,79.32,11.95
1996-02-29,18.54,8.51,1.21,74.19,22.59
1996-03-01,18.16,14.84,1.58,75.92,14.76
1996-03-02,18.48,1.99,1.62,72.22,18.79
1996-03-03,19.0,3.83,1.66,69.17,24.04
1996-03-04,18.97,1.63,2.07,70.98,19.96
1996-03-05,18.79,6.16,2.05,71.66,16.42
1996-03-06,19.03,10.61,1.27,74.95,15.51
1996-03-07,18.32,5.86,1.61,79.96,15.87
1996-03-08,18.66,12.65,1.68,78.78,16.36
1996-03-09,19.26,8.24,1.06,75.77,13.6
1996-03-10,18.19,3.63,1.1,78.64,22.01
1996-03-11,19.68,5.83,1.41,73.41,16.99
1996-03-12,19.78,5.05,1.25,75.69,16.9
1996-03-13,18.4,11.24,1.53,84.3,13.9
1996-03-14,18.41,10.52,1.34,81.26,11.54
1996-03-15,18.49,6.75,1.06,80.1,23.18
1996-03-16,18.76,9.91,0.88,78.45,12.19
1996-03-17,18.48,11.05,1.16,81.11,14.76
1996-03-18,18.06,12.22,0.84,82.12,14.07
1996-03-19,17.96,13.12,1.06,81.18,18.24
1996-03-20,18.31,14.09,1.27,80.69,14.74
1996-03-21,18.19,13.59,0.8,81.95,21.99
1996-03-22,18.33,15.6,1.04,81.6,20.7
1996-03-23,18.49,7.89,0.88,80.12,13.23
1996-03-24,16.88,11.21,1.22,88.2,13.09
1996-03-25,16.76,6.56,1.61,88.04,14.8
1996-03-26,16.51,6.96,1.1,85.31,15.13
1996-03-27,16.38,3.77,1.31,88.68,14.6
1996-03-28,18.08,2.68,1.11,78.71,20.45
1996-03-29,17.83,0.99,1.23,83.67,10.97
1996-03-30,17.9,7.82,1.22,83.57,23.36
1996-03-31,16.58,14.74,1.6,88.55,20.85
1996-04-01,16.5,5.29,1.47,85.03,14.79
1996-04-02,17.02,2.83,1.15,85.04,14.9
1996-04-03,18.13,1.45,0.92,80.22,20.78
1996-04-04,18.44,0.56,1.31,77.05,18.44
1996-04-05,18.38,0.92,0.95,77.86,18.11
1996-04-06,17.65,5.88,0.99,85.81,17.39
1996-04-07,17.54,5.32,1.18,83.83,16.56
1996-04-08,17.82,2.52,1.79,80.43,15.33
1996-04-09,17.62,4.22,1.35,82.71,23.19
1996-04-10,18.19,1.45,1.15,76.6,18.55
1996-04-11,18.35,1.1,1.38,77.4,19.16
1996-04-12,18.08,0.23,1.92,79.82,23.44
1996-04-13,16.74,5.33,2.24,86.8,19.86
1996-04-14,17.32,4.62,2.45,84.64,16.64
1996-04-15,17.18,11.16,2.2,86.22,15.3
1996-04-16,17.02,4.73,2.28,86.09,11.05
1996-04-17,17.53,3.64,1.9,83.0,18.91
1996-04-18,17.02,4.25,1.55,86.29,10.58
1996-04-19,16.54,3.04,1.56,86.54,20.49
1996-04-20,17.16,1.29,1.81,83.06,21.31
1996-04-21,17.2,0.76,2.11,81.91,17.49
1996-04-22,17.06,0.45,2.16,79.31,16.55
1996-04-23,16.81,0.37,2.29,79.99,23.13
1996-04-24,17.11,3.19,1.99,79.5,14.95
1996-04-25,16.28,5.87,1.53,86.34,17.62
1996-04-26,16.71,4.6,1.69,86.41,16.92
1996-04-27,17.16,4.66,1.84,85.02,16.32
1996-04-28,17.03,4.08,1.4,86.34,16.56
1996-04-29,17.13,3.21,1.67,84.03,16.24
1996-04-30,17.34,1.12,1.82,82.83,19.92
1996-05-01,17.32,3.64,1.83,84.05,17.0
1996-05-02,17.01,5.99,1.75,87.1,18.66
1996-05-03,17.75,7.96,1.41,85.1,19.35
1996-05-04,17.66,9.2,1.3,85.69,19.91
1996-05-05,16.99,6.72,1.22,85.77,19.18
1996-05-06,17.39,14.03,1.39,85.72,18.22
1996-05-07,16.61,16.09,1.19,88.92,12.98
1996-05-08,16.75,8.12,1.86,83.76,18.13
1996-05-09,16.63,0.57,1.87,80.97,17.1
1996-05-10,17.14,1.09,1.58,83.08,18.37
1996-05-11,16.7,2.33,1.61,83.31,17.62
1996-05-12,16.7,4.08,1.57,85.27,9.78
1996-05-13,17.0,4.94,1.54,86.77,17.66
1996-05-14,16.77,2.43,1.92,85.33,18.43
1996-05-15,16.47,5.6,1.61,88.05,21.28
1996-05-16,15.91,2.42,1.75,87.48,17.53
1996-05-17,16.63,4.26,1.71,86.18,16.84
1996-05-18,16.73,4.75,1.21,84.68,17.96
1996-05-19,16.42,9.83,0.81,87.62,15.07
1996-05-20,16.72,5.41,1.37,85.8,19.1
1996-05-21,16.46,14.95,1.45,86.62,15.04
1996-05-22,16.26,5.46,1.52,87.93,12.95
1996-05-23,16.59,12.66,1.82,87.34,15.21
1996-05-24,16.82,34.89,1.35,87.31,15.63
1996-05-25,16.97,10.6,1.07,87.09,9.86
1996-05-26,16.83,2.29,1.33,87.66,18.0
1996-05-27,16.13,9.69,1.2,85.24,16.12
1996-05-28,16.55,15.78,1.16,87.78,18.47
1996-05-29,16.25,24.78,1.63,85.22,17.56
1996-05-30,15.87,9.99,1.69,81.55,18.54
1996-05-31,16.38,0.18,1.59,77.97,17.56
1996-06-01,16.53,2.0,1.55,83.98,16.56
1996-06-02,16.7,5.91,0.72,82.41,14.92
1996-06-03,16.42,3.62,1.06,86.85,14.81
1996-06-04,15.9,1.07,1.34,87.55,10.8
1996-06-05,16.13,0.07,1.53,81.84,9.25
1996-06-06,15.97,0.05,1.16,82.17,14.89
1996-06-07,17.04,0.19,0.79,78.6,18.49
1996-06-08,16.25,0.26,1.37,84.46,14.96
1996-06-09,15.93,0.48,1.02,83.9,6.07
1996-06-10,16.36,3.38,1.05,83.06,15.92
1996-06-11,15.95,4.2,0.88,86.83,14.2
1996-06-12,16.09,6.28,1.04,85.24,11.47
1996-06-13,15.89,8.51,1.01,88.82,13.33
1996-06-14,16.35,2.64,1.01,85.45,13.15
1996-06-15,16.96,0.47,0.94,82.97,15.49
1996-06-16,17.92,0.0,0.9,77.59,17.37
1996-06-17,17.43,0.0,1.5,77.55,15.42
1996-06-18,16.85,0.0,1.46,71.22,17.51
1996-06-19,16.54,0.0,1.63,69.86,18.46
1996-06-20,15.24,0.06,1.63,72.99,22.49
1996-06-21,15.46,0.0,1.87,73.26,20.31
1996-06-22,15.01,0.09,1.84,75.43,15.95
1996-06-23,15.64,0.09,1.54,76.51,18.53
1996-06-24,16.34,1.02,1.31,74.38,19.3
1996-06-25,15.4,0.58,1.38,77.73,9.41
1996-06-26,15.23,2.39,1.46,80.9,10.8
1996-06-27,15.95,3.2,1.85,84.49,15.09
1996-06-28,15.41,2.81,2.12,86.95,11.94
1996-06-29,15.36,1.55,2.33,84.73,17.67
1996-06-30,15.77,0.02,2.21,79.33,20.64
1996-07-01,16.92,0.0,1.25,71.45,19.33
1996-07-02,17.31,0.09,1.24,67.12,19.68
1996-07-03,16.26,0.01,1.94,69.82,17.89
1996-07-04,16.18,0.02,1.99,72.86,16.0
1996-07-05,17.55,1.49,1.18,68.83,16.86
1996-07-06,16.6,2.51,1.14,78.62,8.1
1996-07-07,15.82,1.32,1.25,82.48,21.29
1996-07-08,16.56,0.77,1.77,78.5,17.98
1996-07-09,17.12,0.11,1.63,74.09,16.92
1996-07-10,17.03,0.02,1.04,73.55,16.66
1996-07-11,16.39,0.02,0.83,74.49,9.48
1996-07-12,16.94,0.03,1.02,70.81,9.27
1996-07-13,16.85,0.12,1.08,77.0,15.97
1996-07-14,16.51,0.06,1.11,79.64,10.75
1996-07-15,16.3,26.31,0.95,84.58,15.11
1996-07-16,15.84,17.51,1.46,84.61,3.94
1996-07-17,16.1,11.3,1.6,81.09,12.82
1996-07-18,15.56,0.35,1.86,75.47,12.82
1996-07-19,15.19,0.1,1.95,70.55,9.74
1996-07-20,15.29,0.02,1.76,71.81,18.85
1996-07-21,15.94,0.25,1.63,73.52,15.9
1996-07-22,15.73,1.06,1.76,77.37,18.3
1996-07-23,14.88,0.13,2.23,79.68,14.85
1996-07-24,14.82,0.05,2.52,77.45,22.24
1996-07-25,15.44,0.0,1.79,74.04,21.05
1996-07-26,17.02,0.0,1.21,65.35,22.75
1996-07-27,17.06,0.0,1.53,61.81,20.57
1996-07-28,16.32,0.0,1.7,62.92,22.6
1996-07-29,16.61,0.0,1.76,63.75,19.66
1996-07-30,17.13,0.0,1.27,57.94,20.03
1996-07-31,17.05,0.0,1.08,56.26,22.14
1996-08-01,17.92,0.0,1.12,61.58,21.27
1996-08-02,18.4,0.0,1.68,57.68,22.15
1996-08-03,18.55,0.0,1.52,57.27,20.93
1996-08-04,18.57,0.0,1.42,55.59,22.41
1996-08-05,17.46,0.0,1.43,63.13,25.37
1996-08-06,16.89,0.0,1.61,49.74,22.93
1996-08-07,16.77,0.0,1.68,52.53,22.25
1996-08-08,17.22,0.0,1.91,48.64,22.4
1996-08-09,15.94,0.0,2.16,56.84,23.96
1996-08-10,16.05,0.0,1.77,56.31,22.85
1996-08-11,17.36,0.0,1.28,55.82,22.75
1996-08-12,17.15,0.0,1.8,55.9,22.31
1996-08-13,16.97,0.0,1.97,56.74,20.85
1996-08-14,17.72,9.99,1.21,63.4,17.62
1996-08-15,17.7,5.54,1.5,70.59,13.14
1996-08-16,17.51,2.49,1.56,71.77,17.17
1996-08-17,16.11,5.62,1.29,82.4,17.38
1996-08-18,14.99,22.6,1.13,85.46,18.59
1996-08-19,15.22,9.21,1.46,82.88,10.2
1996-08-20,16.04,19.69,1.15,82.26,10.59
1996-08-21,16.48,8.11,0.9,81.32,12.88
1996-08-22,16.43,10.29,1.19,80.0,13.53
1996-08-23,16.65,1.22,1.84,75.41,19.85
1996-08-24,16.92,0.04,1.85,65.57,17.39
1996-08-25,17.47,0.12,1.43,64.09,16.05
1996-08-26,17.26,0.36,1.41,68.04,15.45
1996-08-27,16.7,0.32,1.22,76.04,14.53
1996-08-28,17.56,0.16,1.27,73.42,12.57
1996-08-29,17.23,12.81,0.96,78.74,16.83
1996-08-30,17.13,38.68,1.23,79.16,20.1
1996-08-31,16.88,26.49,1.12,81.27,15.58
1996-09-01,16.55,33.39,0.82,84.74,15.7
1996-09-02,15.5,45.05,0.99,88.66,13.68
1996-09-03,15.8,18.16,0.68,86.08,18.02
1996-09-04,16.49,3.6,1.44,85.44,15.63
1996-09-05,16.6,6.68,0.97,84.09,18.97
1996-09-06,16.88,8.27,1.22,82.4,19.99
1996-09-07,17.75,1.65,1.51,77.46,20.48
1996-09-08,17.82,6.41,1.5,77.92,16.48
1996-09-09,17.58,14.22,1.07,78.24,14.21
1996-09-10,16.81,15.84,1.19,80.85,20.51
1996-09-11,17.35,13.73,1.04,75.44,15.73
1996-09-12,16.46,36.97,1.36,83.9,15.31
1996-09-13,16.18,6.7,1.25,88.58,20.81
1996-09-14,17.48,3.74,1.08,82.27,18.24
1996-09-15,17.29,2.6,1.18,82.9,23.41
1996-09-16,17.25,0.9,1.49,81.29,17.11
1996-09-17,16.84,5.16,1.27,82.38,17.66
1996-09-18,16.7,6.82,0.89,81.2,16.43
1996-09-19,17.83,5.31,1.37,78.21,19.29
1996-09-20,16.93,0.52,1.9,83.16,15.4
1996-09-21,17.53,0.01,2.0,70.46,23.92
1996-09-22,17.78,0.0,1.78,58.92,22.33
1996-09-23,16.85,0.11,1.97,63.78,24.25
1996-09-24,16.66,0.0,1.97,59.63,24.14
1996-09-25,17.81,0.0,1.33,59.22,23.64
1996-09-26,17.35,0.56,1.15,71.42,19.97
1996-09-27,17.12,0.29,1.46,78.1,19.86
1996-09-28,17.02,1.46,1.69,79.31,20.32
1996-09-29,16.37,0.4,1.87,76.25,10.21
1996-09-30,16.78,0.92,1.66,72.19,15.89
1996-10-01,15.93,9.2,1.14,82.39,14.83
1996-10-02,16.85,13.07,1.02,78.52,20.56
1996-10-03,16.39,15.11,0.95,86.89,18.92
1996-10-04,16.21,14.78,1.06,87.2,21.19
1996-10-05,16.06,7.15,0.63,89.15,21.02
1996-10-06,17.07,3.73,1.5,83.08,13.83
1996-10-07,17.23,1.31,1.34,82.38,21.69
1996-10-08,17.06,0.05,1.45,81.27,13.44
1996-10-09,16.94,0.94,1.76,82.0,18.23
1996-10-10,16.29,6.99,1.76,84.27,11.4
1996-10-11,16.61,3.12,1.58,82.43,16.34
1996-10-12,17.14,0.89,1.45,77.13,21.71
1996-10-13,16.79,0.41,1.63,80.72,18.55
1996-10-14,17.8,1.45,1.6,75.01,21.62
1996-10-15,17.38,2.89,1.25,79.22,19.51
1996-10-16,17.23,3.01,1.19,80.4,15.38
1996-10-17,16.56,2.88,1.56,84.94,19.95
1996-10-18,16.76,1.02,1.54,80.04,17.63
1996-10-19,16.81,0.52,1.4,80.27,14.47
1996-10-20,17.0,5.17,1.11,82.04,18.53
1996-10-21,16.69,16.25,0.55,83.23,19.81
1996-10-22,16.15,10.04,0.98,86.86,13.68
1996-10-23,16.82,3.29,1.45,82.76,18.85
1996-10-24,17.41,0.01,1.75,77.15,23.77
1996-10-25,17.74,0.52,1.98,72.39,23.22
1996-10-26,17.47,0.52,2.04,73.26,18.41
1996-10-27,16.81,2.3,1.69,81.88,16.45
1996-10-28,16.69,0.45,1.62,83.82,18.46
1996-10-29,17.06,0.62,1.25,79.64,17.16
1996-10-30,17.62,0.55,1.6,78.18,19.04
1996-10-31,18.08,0.3,1.47,79.02,15.33
1996-11-01,17.86,0.38,1.19,78.91,19.83
1996-11-02,17.15,4.36,1.06,83.13,13.39
1996-11-03,16.73,1.95,1.32,84.35,13.7
1996-11-04,16.59,0.74,1.14,84.81,19.18
1996-11-05,17.38,3.27,1.46,79.97,16.96
1996-11-06,17.09,3.73,1.31,78.67,15.66
1996-11-07,17.18,2.75,1.4,79.41,18.94
1996-11-08,17.25,2.63,1.31,82.66,18.57
1996-11-09,16.43,6.38,1.2,87.02,16.31
1996-11-10,16.01,5.96,1.01,86.01,11.58
1996-11-11,16.75,4.92,1.36,84.9,13.95
1996-11-12,16.76,4.36,1.57,84.62,18.53
1996-11-13,16.35,5.68,1.37,87.51,14.92
1996-11-14,15.45,5.0,1.23,87.56,11.46
1996-11-15,15.85,5.71,1.59,81.97,13.25
1996-11-16,15.94,1.79,1.84,80.45,14.34
1996-11-17,16.05,9.99,1.87,79.1,16.87
1996-11-18,16.88,1.66,2.01,77.19,20.8
1996-11-19,16.85,15.02,1.98,80.09,17.4
1996-11-20,16.99,19.08,1.89,80.39,17.12
1996-11-21,16.78,24.31,1.25,82.61,14.73
1996-11-22,16.46,16.55,1.26,86.36,12.67
